,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
38,39,Henry IV,2.0,1.1.36,WESTMORELAND,But yesternight: when all athwart there came
39,40,Henry IV,2.0,1.1.37,WESTMORELAND,"A post from Wales loaden with heavy news,"
40,41,Henry IV,2.0,1.1.38,WESTMORELAND,"Whose worst was, that the noble Mortimer,"
41,42,Henry IV,2.0,1.1.39,WESTMORELAND,Leading the men of Herefordshire to fight
42,43,Henry IV,2.0,1.1.40,WESTMORELAND,"Against the irregular and wild Glendower,"
43,44,Henry IV,2.0,1.1.41,WESTMORELAND,"Was by the rude hands of that Welshman taken,"
44,45,Henry IV,2.0,1.1.42,WESTMORELAND,"A thousand of his people butchered,"
45,46,Henry IV,2.0,1.1.43,WESTMORELAND,"Upon whose dead corpse there was such misuse,"
46,47,Henry IV,2.0,1.1.44,WESTMORELAND,"Such beastly shameless transformation,"
47,48,Henry IV,2.0,1.1.45,WESTMORELAND,By those Welshwomen done as may not be
48,49,Henry IV,2.0,1.1.46,WESTMORELAND,Without much shame retold or spoken of.
49,50,Henry IV,3.0,1.1.47,KING HENRY IV,It seems then that the tidings of this broil
50,51,Henry IV,3.0,1.1.48,KING HENRY IV,Brake off our business for the Holy Land.
51,52,Henry IV,4.0,1.1.49,WESTMORELAND,"This match'd with other did, my gracious lord,"
52,53,Henry IV,4.0,1.1.50,WESTMORELAND,For more uneven and unwelcome news
53,54,Henry IV,4.0,1.1.51,WESTMORELAND,Came from the north and thus it did import:
54,55,Henry IV,4.0,1.1.52,WESTMORELAND,"On Holy-rood day, the gallant Hotspur there,"
55,56,Henry IV,4.0,1.1.53,WESTMORELAND,"Young Harry Percy and brave Archibald,"
56,57,Henry IV,4.0,1.1.54,WESTMORELAND,"That ever-valiant and approved Scot,"
57,58,Henry IV,4.0,1.1.55,WESTMORELAND,"At Holmedon met,"
58,59,Henry IV,4.0,1.1.56,WESTMORELAND,"Where they did spend a sad and bloody hour,"
59,60,Henry IV,4.0,1.1.57,WESTMORELAND,"As by discharge of their artillery,"
60,61,Henry IV,4.0,1.1.58,WESTMORELAND,"And shape of likelihood, the news was told,"
61,62,Henry IV,4.0,1.1.59,WESTMORELAND,"For he that brought them, in the very heat"
62,63,Henry IV,4.0,1.1.60,WESTMORELAND,"And pride of their contention did take horse,"
63,64,Henry IV,4.0,1.1.61,WESTMORELAND,Uncertain of the issue any way.
64,65,Henry IV,5.0,1.1.62,KING HENRY IV,"Here is a dear, a true industrious friend,"
65,66,Henry IV,5.0,1.1.63,KING HENRY IV,"Sir Walter Blunt, new lighted from his horse."
66,67,Henry IV,5.0,1.1.64,KING HENRY IV,Stain'd with the variation of each soil
67,68,Henry IV,5.0,1.1.65,KING HENRY IV,"Betwixt that Holmedon and this seat of ours,"
68,69,Henry IV,5.0,1.1.66,KING HENRY IV,And he hath brought us smooth and welcome news.
69,70,Henry IV,5.0,1.1.67,KING HENRY IV,The Earl of Douglas is discomfited:
70,71,Henry IV,5.0,1.1.68,KING HENRY IV,"Ten thousand bold Scots, two and twenty knights,"
71,72,Henry IV,5.0,1.1.69,KING HENRY IV,Balk'd in their own blood did Sir Walter see
72,73,Henry IV,5.0,1.1.70,KING HENRY IV,"On Holmedon's plains. Of prisoners, Hotspur took"
73,74,Henry IV,5.0,1.1.71,KING HENRY IV,"Mordake the Earl of Fife, and eldest son"
74,75,Henry IV,5.0,1.1.72,KING HENRY IV,"To beaten Douglas, and the Earl of Athol,"
75,76,Henry IV,5.0,1.1.73,KING HENRY IV,"Of Murray, Angus, and Menteith:"
76,77,Henry IV,5.0,1.1.74,KING HENRY IV,And is not this an honourable spoil?
77,78,Henry IV,5.0,1.1.75,KING HENRY IV,"A gallant prize? ha, cousin, is it not?"
78,79,Henry IV,6.0,1.1.76,WESTMORELAND,"In faith,"
79,80,Henry IV,6.0,1.1.77,WESTMORELAND,It is a conquest for a prince to boast of.
80,81,Henry IV,7.0,1.1.78,KING HENRY IV,"Yea, there thou makest me sad and makest me sin"
81,82,Henry IV,7.0,1.1.79,KING HENRY IV,In envy that my Lord Northumberland
82,83,Henry IV,7.0,1.1.80,KING HENRY IV,"Should be the father to so blest a son,"
83,84,Henry IV,7.0,1.1.81,KING HENRY IV,"A son who is the theme of honour's tongue,"
84,85,Henry IV,7.0,1.1.82,KING HENRY IV,"Amongst a grove, the very straightest plant,"
85,86,Henry IV,7.0,1.1.83,KING HENRY IV,Who is sweet Fortune's minion and her pride:
86,87,Henry IV,7.0,1.1.84,KING HENRY IV,"Whilst I, by looking on the praise of him,"
87,88,Henry IV,7.0,1.1.85,KING HENRY IV,See riot and dishonour stain the brow
88,89,Henry IV,7.0,1.1.86,KING HENRY IV,Of my young Harry. O that it could be proved
89,90,Henry IV,7.0,1.1.87,KING HENRY IV,That some night-tripping fairy had exchanged
90,91,Henry IV,7.0,1.1.88,KING HENRY IV,"In cradle-clothes our children where they lay,"
91,92,Henry IV,7.0,1.1.89,KING HENRY IV,"And call'd mine Percy, his Plantagenet!"
92,93,Henry IV,7.0,1.1.90,KING HENRY IV,"Then would I have his Harry, and he mine."
93,94,Henry IV,7.0,1.1.91,KING HENRY IV,"But let him from my thoughts. What think you, coz,"
94,95,Henry IV,7.0,1.1.92,KING HENRY IV,"Of this young Percy's pride? the prisoners,"
95,96,Henry IV,7.0,1.1.93,KING HENRY IV,"Which he in this adventure hath surprised,"
96,97,Henry IV,7.0,1.1.94,KING HENRY IV,"To his own use he keeps, and sends me word,"
97,98,Henry IV,7.0,1.1.95,KING HENRY IV,I shall have none but Mordake Earl of Fife.
98,99,Henry IV,8.0,1.1.96,WESTMORELAND,"This is his uncle's teaching, this is Worcester,"
99,100,Henry IV,8.0,1.1.97,WESTMORELAND,"Malevolent to you in all aspects,"
100,101,Henry IV,8.0,1.1.98,WESTMORELAND,"Which makes him prune himself, and bristle up"
101,102,Henry IV,8.0,1.1.99,WESTMORELAND,The crest of youth against your dignity.
102,103,Henry IV,9.0,1.1.100,KING HENRY IV,"But I have sent for him to answer this,"
103,104,Henry IV,9.0,1.1.101,KING HENRY IV,And for this cause awhile we must neglect
104,105,Henry IV,9.0,1.1.102,KING HENRY IV,Our holy purpose to Jerusalem.
105,106,Henry IV,9.0,1.1.103,KING HENRY IV,"Cousin, on Wednesday next our council we"
106,107,Henry IV,9.0,1.1.104,KING HENRY IV,"Will hold at Windsor, so inform the lords:"
107,108,Henry IV,9.0,1.1.105,KING HENRY IV,"But come yourself with speed to us again,"
108,109,Henry IV,9.0,1.1.106,KING HENRY IV,For more is to be said and to be done
109,110,Henry IV,9.0,1.1.107,KING HENRY IV,Than out of anger can be uttered.
110,111,Henry IV,10.0,1.1.108,WESTMORELAND,"I will, my liege."
111,112,Henry IV,10.0,,WESTMORELAND,Exeunt
112,113,Henry IV,10.0,,WESTMORELAND,SCENE II. London. An apartment of the Prince's.
113,114,Henry IV,10.0,,WESTMORELAND,Enter the PRINCE OF WALES and FALSTAFF
114,115,Henry IV,1.0,1.2.1,FALSTAFF,"Now, Hal, what time of day is it, lad?"
115,116,Henry IV,2.0,1.2.2,PRINCE HENRY,"Thou art so fat-witted, with drinking of old sack"
116,117,Henry IV,2.0,1.2.3,PRINCE HENRY,and unbuttoning thee after supper and sleeping upon
117,118,Henry IV,2.0,1.2.4,PRINCE HENRY,"benches after noon, that thou hast forgotten to"
118,119,Henry IV,2.0,1.2.5,PRINCE HENRY,demand that truly which thou wouldst truly know.
119,120,Henry IV,2.0,1.2.6,PRINCE HENRY,What a devil hast thou to do with the time of the
120,121,Henry IV,2.0,1.2.7,PRINCE HENRY,day? Unless hours were cups of sack and minutes
121,122,Henry IV,2.0,1.2.8,PRINCE HENRY,capons and clocks the tongues of bawds and dials the
122,123,Henry IV,2.0,1.2.9,PRINCE HENRY,signs of leaping-houses and the blessed sun himself
123,124,Henry IV,2.0,1.2.10,PRINCE HENRY,"a fair hot wench in flame-coloured taffeta, I see no"
124,125,Henry IV,2.0,1.2.11,PRINCE HENRY,reason why thou shouldst be so superfluous to demand
125,126,Henry IV,2.0,1.2.12,PRINCE HENRY,the time of the day.
126,127,Henry IV,3.0,1.2.13,FALSTAFF,"Indeed, you come near me now, Hal, for we that take"
127,128,Henry IV,3.0,1.2.14,FALSTAFF,"purses go by the moon and the seven stars, and not"
128,129,Henry IV,3.0,1.2.15,FALSTAFF,"by Phoebus, he,'that wandering knight so fair.' And,"
129,130,Henry IV,3.0,1.2.16,FALSTAFF,"I prithee, sweet wag, when thou art king, as, God"
130,131,Henry IV,3.0,1.2.17,FALSTAFF,"save thy grace,--majesty I should say, for grace"
131,132,Henry IV,3.0,1.2.18,FALSTAFF,"thou wilt have none,--"
132,133,Henry IV,4.0,1.2.19,PRINCE HENRY,"What, none?"
133,134,Henry IV,5.0,1.2.20,FALSTAFF,"No, by my troth, not so much as will serve to"
134,135,Henry IV,5.0,1.2.21,FALSTAFF,prologue to an egg and butter.
135,136,Henry IV,6.0,1.2.22,PRINCE HENRY,"Well, how then? come, roundly, roundly."
136,137,Henry IV,7.0,1.2.23,FALSTAFF,"Marry, then, sweet wag, when thou art king, let not"
137,138,Henry IV,7.0,1.2.24,FALSTAFF,us that are squires of the night's body be called
138,139,Henry IV,7.0,1.2.25,FALSTAFF,thieves of the day's beauty: let us be Diana's
139,140,Henry IV,7.0,1.2.26,FALSTAFF,"foresters, gentlemen of the shade, minions of the"
140,141,Henry IV,7.0,1.2.27,FALSTAFF,"moon, and let men say we be men of good government,"
141,142,Henry IV,7.0,1.2.28,FALSTAFF,"being governed, as the sea is, by our noble and"
142,143,Henry IV,7.0,1.2.29,FALSTAFF,"chaste mistress the moon, under whose countenance we steal."
143,144,Henry IV,8.0,1.2.30,PRINCE HENRY,"Thou sayest well, and it holds well too, for the"
144,145,Henry IV,8.0,1.2.31,PRINCE HENRY,fortune of us that are the moon's men doth ebb and
145,146,Henry IV,8.0,1.2.32,PRINCE HENRY,"flow like the sea, being governed, as the sea is,"
146,147,Henry IV,8.0,1.2.33,PRINCE HENRY,"by the moon. As, for proof, now: a purse of gold"
147,148,Henry IV,8.0,1.2.34,PRINCE HENRY,most resolutely snatched on Monday night and most
148,149,Henry IV,8.0,1.2.35,PRINCE HENRY,"dissolutely spent on Tuesday morning, got with"
149,150,Henry IV,8.0,1.2.36,PRINCE HENRY,"swearing 'Lay by' and spent with crying 'Bring in,'"
150,151,Henry IV,8.0,1.2.37,PRINCE HENRY,now in as low an ebb as the foot of the ladder
151,152,Henry IV,8.0,1.2.38,PRINCE HENRY,and by and by in as high a flow as the ridge of the gallows.
152,153,Henry IV,9.0,1.2.39,FALSTAFF,"By the Lord, thou sayest true, lad. And is not my"
153,154,Henry IV,9.0,1.2.40,FALSTAFF,hostess of the tavern a most sweet wench?
154,155,Henry IV,10.0,1.2.41,PRINCE HENRY,"As the honey of Hybla, my old lad of the castle. And"
155,156,Henry IV,10.0,1.2.42,PRINCE HENRY,is not a buff jerkin a most sweet robe of durance?
156,157,Henry IV,11.0,1.2.43,FALSTAFF,"How now, how now, mad wag! what, in thy quips and"
157,158,Henry IV,11.0,1.2.44,FALSTAFF,thy quiddities? what a plague have I to do with a
158,159,Henry IV,11.0,1.2.45,FALSTAFF,buff jerkin?
159,160,Henry IV,12.0,1.2.46,PRINCE HENRY,"Why, what a pox have I to do with my hostess of the tavern?"
160,161,Henry IV,13.0,1.2.47,FALSTAFF,"Well, thou hast called her to a reckoning many a"
161,162,Henry IV,13.0,1.2.48,FALSTAFF,time and oft.
162,163,Henry IV,14.0,1.2.49,PRINCE HENRY,Did I ever call for thee to pay thy part?
163,164,Henry IV,15.0,1.2.50,FALSTAFF,"No, I'll give thee thy due, thou hast paid all there."
164,165,Henry IV,16.0,1.2.51,PRINCE HENRY,"Yea, and elsewhere, so far as my coin would stretch,"
165,166,Henry IV,16.0,1.2.52,PRINCE HENRY,"and where it would not, I have used my credit."
166,167,Henry IV,17.0,1.2.53,FALSTAFF,"Yea, and so used it that were it not here apparent"
167,168,Henry IV,17.0,1.2.54,FALSTAFF,"that thou art heir apparent--But, I prithee, sweet"
168,169,Henry IV,17.0,1.2.55,FALSTAFF,"wag, shall there be gallows standing in England when"
169,170,Henry IV,17.0,1.2.56,FALSTAFF,thou art king? and resolution thus fobbed as it is
170,171,Henry IV,17.0,1.2.57,FALSTAFF,with the rusty curb of old father antic the law? Do
171,172,Henry IV,17.0,1.2.58,FALSTAFF,"not thou, when thou art king, hang a thief."
172,173,Henry IV,18.0,1.2.59,PRINCE HENRY,"No, thou shalt."
173,174,Henry IV,19.0,1.2.60,FALSTAFF,"Shall I? O rare! By the Lord, I'll be a brave judge."
174,175,Henry IV,20.0,1.2.61,PRINCE HENRY,"Thou judgest false already: I mean, thou shalt have"
175,176,Henry IV,20.0,1.2.62,PRINCE HENRY,the hanging of the thieves and so become a rare hangman.
176,177,Henry IV,21.0,1.2.63,FALSTAFF,"Well, Hal, well, and in some sort it jumps with my"
177,178,Henry IV,21.0,1.2.64,FALSTAFF,"humour as well as waiting in the court, I can tell"
178,179,Henry IV,21.0,1.2.65,FALSTAFF,you.
179,180,Henry IV,22.0,1.2.66,PRINCE HENRY,For obtaining of suits?
180,181,Henry IV,23.0,1.2.67,FALSTAFF,"Yea, for obtaining of suits, whereof the hangman"
181,182,Henry IV,23.0,1.2.68,FALSTAFF,"hath no lean wardrobe. 'Sblood, I am as melancholy"
182,183,Henry IV,23.0,1.2.69,FALSTAFF,as a gib cat or a lugged bear.
183,184,Henry IV,24.0,1.2.70,PRINCE HENRY,"Or an old lion, or a lover's lute."
184,185,Henry IV,25.0,1.2.71,FALSTAFF,"Yea, or the drone of a Lincolnshire bagpipe."
185,186,Henry IV,26.0,1.2.72,PRINCE HENRY,"What sayest thou to a hare, or the melancholy of"
186,187,Henry IV,26.0,1.2.73,PRINCE HENRY,Moor-ditch?
187,188,Henry IV,27.0,1.2.74,FALSTAFF,Thou hast the most unsavoury similes and art indeed
188,189,Henry IV,27.0,1.2.75,FALSTAFF,"the most comparative, rascalliest, sweet young"
189,190,Henry IV,27.0,1.2.76,FALSTAFF,"prince. But, Hal, I prithee, trouble me no more"
190,191,Henry IV,27.0,1.2.77,FALSTAFF,with vanity. I would to God thou and I knew where a
191,192,Henry IV,27.0,1.2.78,FALSTAFF,commodity of good names were to be bought. An old
192,193,Henry IV,27.0,1.2.79,FALSTAFF,lord of the council rated me the other day in the
193,194,Henry IV,27.0,1.2.80,FALSTAFF,"street about you, sir, but I marked him not, and yet"
194,195,Henry IV,27.0,1.2.81,FALSTAFF,"he talked very wisely, but I regarded him not, and"
195,196,Henry IV,27.0,1.2.82,FALSTAFF,"yet he talked wisely, and in the street too."
196,197,Henry IV,28.0,1.2.83,PRINCE HENRY,"Thou didst well, for wisdom cries out in the"
197,198,Henry IV,28.0,1.2.84,PRINCE HENRY,"streets, and no man regards it."
198,199,Henry IV,29.0,1.2.85,FALSTAFF,"O, thou hast damnable iteration and art indeed able"
199,200,Henry IV,29.0,1.2.86,FALSTAFF,to corrupt a saint. Thou hast done much harm upon
200,201,Henry IV,29.0,1.2.87,FALSTAFF,"me, Hal, God forgive thee for it! Before I knew"
201,202,Henry IV,29.0,1.2.88,FALSTAFF,"thee, Hal, I knew nothing, and now am I, if a man"
202,203,Henry IV,29.0,1.2.89,FALSTAFF,"should speak truly, little better than one of the"
203,204,Henry IV,29.0,1.2.90,FALSTAFF,"wicked. I must give over this life, and I will give"
204,205,Henry IV,29.0,1.2.91,FALSTAFF,"it over: by the Lord, and I do not, I am a villain:"
205,206,Henry IV,29.0,1.2.92,FALSTAFF,I'll be damned for never a king's son in
206,207,Henry IV,29.0,1.2.93,FALSTAFF,Christendom.
207,208,Henry IV,30.0,1.2.94,PRINCE HENRY,"Where shall we take a purse tomorrow, Jack?"
208,209,Henry IV,31.0,1.2.95,FALSTAFF,"'Zounds, where thou wilt, lad, I'll make one, an I"
209,210,Henry IV,31.0,1.2.96,FALSTAFF,"do not, call me villain and baffle me."
210,211,Henry IV,32.0,1.2.97,PRINCE HENRY,"I see a good amendment of life in thee, from praying"
211,212,Henry IV,32.0,1.2.98,PRINCE HENRY,to purse-taking.
212,213,Henry IV,33.0,1.2.99,FALSTAFF,"Why, Hal, 'tis my vocation, Hal, 'tis no sin for a"
213,214,Henry IV,33.0,1.2.100,FALSTAFF,man to labour in his vocation.
214,215,Henry IV,33.0,,FALSTAFF,Enter POINS
215,216,Henry IV,33.0,1.2.101,FALSTAFF,Poins! Now shall we know if Gadshill have set a
216,217,Henry IV,33.0,1.2.102,FALSTAFF,"match. O, if men were to be saved by merit, what"
217,218,Henry IV,33.0,1.2.103,FALSTAFF,hole in hell were hot enough for him? This is the
218,219,Henry IV,33.0,1.2.104,FALSTAFF,most omnipotent villain that ever cried 'Stand' to
219,220,Henry IV,33.0,1.2.105,FALSTAFF,a true man.
220,221,Henry IV,34.0,1.2.106,PRINCE HENRY,"Good morrow, Ned."
221,222,Henry IV,35.0,1.2.107,POINS,"Good morrow, sweet Hal. What says Monsieur Remorse?"
222,223,Henry IV,35.0,1.2.108,POINS,what says Sir John Sack and Sugar? Jack! how
223,224,Henry IV,35.0,1.2.109,POINS,"agrees the devil and thee about thy soul, that thou"
224,225,Henry IV,35.0,1.2.110,POINS,soldest him on Good-Friday last for a cup of Madeira
225,226,Henry IV,35.0,1.2.111,POINS,and a cold capon's leg?
226,227,Henry IV,36.0,1.2.112,PRINCE HENRY,"Sir John stands to his word, the devil shall have"
227,228,Henry IV,36.0,1.2.113,PRINCE HENRY,"his bargain, for he was never yet a breaker of"
228,229,Henry IV,36.0,1.2.114,PRINCE HENRY,proverbs: he will give the devil his due.
229,230,Henry IV,37.0,1.2.115,POINS,Then art thou damned for keeping thy word with the devil.
230,231,Henry IV,38.0,1.2.116,PRINCE HENRY,Else he had been damned for cozening the devil.
231,232,Henry IV,39.0,1.2.117,POINS,"But, my lads, my lads, to-morrow morning, by four"
232,233,Henry IV,39.0,1.2.118,POINS,"o'clock, early at Gadshill! there are pilgrims going"
233,234,Henry IV,39.0,1.2.119,POINS,"to Canterbury with rich offerings, and traders"
234,235,Henry IV,39.0,1.2.120,POINS,riding to London with fat purses: I have vizards
235,236,Henry IV,39.0,1.2.121,POINS,"for you all, you have horses for yourselves:"
236,237,Henry IV,39.0,1.2.122,POINS,Gadshill lies to-night in Rochester: I have bespoke
237,238,Henry IV,39.0,1.2.123,POINS,supper to-morrow night in Eastcheap: we may do it
238,239,Henry IV,39.0,1.2.124,POINS,"as secure as sleep. If you will go, I will stuff"
239,240,Henry IV,39.0,1.2.125,POINS,"your purses full of crowns, if you will not, tarry"
240,241,Henry IV,39.0,1.2.126,POINS,at home and be hanged.
241,242,Henry IV,40.0,1.2.127,FALSTAFF,"Hear ye, Yedward, if I tarry at home and go not,"
242,243,Henry IV,40.0,1.2.128,FALSTAFF,I'll hang you for going.
243,244,Henry IV,41.0,1.2.129,POINS,"You will, chops?"
244,245,Henry IV,42.0,1.2.130,FALSTAFF,"Hal, wilt thou make one?"
245,246,Henry IV,43.0,1.2.131,PRINCE HENRY,"Who, I rob? I a thief? not I, by my faith."
246,247,Henry IV,44.0,1.2.132,FALSTAFF,"There's neither honesty, manhood, nor good"
247,248,Henry IV,44.0,1.2.133,FALSTAFF,"fellowship in thee, nor thou camest not of the blood"
248,249,Henry IV,44.0,1.2.134,FALSTAFF,"royal, if thou darest not stand for ten shillings."
249,250,Henry IV,45.0,1.2.135,PRINCE HENRY,"Well then, once in my days I'll be a madcap."
250,251,Henry IV,46.0,1.2.136,FALSTAFF,"Why, that's well said."
251,252,Henry IV,47.0,1.2.137,PRINCE HENRY,"Well, come what will, I'll tarry at home."
252,253,Henry IV,48.0,1.2.138,FALSTAFF,"By the Lord, I'll be a traitor then, when thou art king."
253,254,Henry IV,49.0,1.2.139,PRINCE HENRY,I care not.
254,255,Henry IV,50.0,1.2.140,POINS,"Sir John, I prithee, leave the prince and me alone:"
255,256,Henry IV,50.0,1.2.141,POINS,I will lay him down such reasons for this adventure
256,257,Henry IV,50.0,1.2.142,POINS,that he shall go.
257,258,Henry IV,51.0,1.2.143,FALSTAFF,"Well, God give thee the spirit of persuasion and him"
258,259,Henry IV,51.0,1.2.144,FALSTAFF,"the ears of profiting, that what thou speakest may"
259,260,Henry IV,51.0,1.2.145,FALSTAFF,"move and what he hears may be believed, that the"
260,261,Henry IV,51.0,1.2.146,FALSTAFF,"true prince may, for recreation sake, prove a false"
261,262,Henry IV,51.0,1.2.147,FALSTAFF,"thief, for the poor abuses of the time want"
262,263,Henry IV,51.0,1.2.148,FALSTAFF,countenance. Farewell: you shall find me in Eastcheap.
263,264,Henry IV,52.0,1.2.149,PRINCE HENRY,"Farewell, thou latter spring! farewell, All-hallown summer!"
264,265,Henry IV,52.0,,PRINCE HENRY,Exit Falstaff
265,266,Henry IV,53.0,1.2.150,POINS,"Now, my good sweet honey lord, ride with us"
266,267,Henry IV,53.0,1.2.151,POINS,to-morrow: I have a jest to execute that I cannot
267,268,Henry IV,53.0,1.2.152,POINS,"manage alone. Falstaff, Bardolph, Peto and Gadshill"
268,269,Henry IV,53.0,1.2.153,POINS,shall rob those men that we have already waylaid:
269,270,Henry IV,53.0,1.2.154,POINS,"yourself and I will not be there, and when they"
270,271,Henry IV,53.0,1.2.155,POINS,"have the booty, if you and I do not rob them, cut"
271,272,Henry IV,53.0,1.2.156,POINS,this head off from my shoulders.
272,273,Henry IV,54.0,1.2.157,PRINCE HENRY,How shall we part with them in setting forth?
273,274,Henry IV,55.0,1.2.158,POINS,"Why, we will set forth before or after them, and"
274,275,Henry IV,55.0,1.2.159,POINS,"appoint them a place of meeting, wherein it is at"
275,276,Henry IV,55.0,1.2.160,POINS,"our pleasure to fail, and then will they adventure"
276,277,Henry IV,55.0,1.2.161,POINS,"upon the exploit themselves, which they shall have"
277,278,Henry IV,55.0,1.2.162,POINS,"no sooner achieved, but we'll set upon them."
278,279,Henry IV,56.0,1.2.163,PRINCE HENRY,"Yea, but 'tis like that they will know us by our"
279,280,Henry IV,56.0,1.2.164,PRINCE HENRY,"horses, by our habits and by every other"
280,281,Henry IV,56.0,1.2.165,PRINCE HENRY,"appointment, to be ourselves."
281,282,Henry IV,57.0,1.2.166,POINS,Tut! our horses they shall not see: I'll tie them
282,283,Henry IV,57.0,1.2.167,POINS,"in the wood, our vizards we will change after we"
283,284,Henry IV,57.0,1.2.168,POINS,"leave them: and, sirrah, I have cases of buckram"
284,285,Henry IV,57.0,1.2.169,POINS,"for the nonce, to immask our noted outward garments."
285,286,Henry IV,58.0,1.2.170,PRINCE HENRY,"Yea, but I doubt they will be too hard for us."
286,287,Henry IV,59.0,1.2.171,POINS,"Well, for two of them, I know them to be as"
287,288,Henry IV,59.0,1.2.172,POINS,"true-bred cowards as ever turned back, and for the"
288,289,Henry IV,59.0,1.2.173,POINS,"third, if he fight longer than he sees reason, I'll"
289,290,Henry IV,59.0,1.2.174,POINS,"forswear arms. The virtue of this jest will be, the"
290,291,Henry IV,59.0,1.2.175,POINS,incomprehensible lies that this same fat rogue will
291,292,Henry IV,59.0,1.2.176,POINS,"tell us when we meet at supper: how thirty, at"
292,293,Henry IV,59.0,1.2.177,POINS,"least, he fought with, what wards, what blows, what"
293,294,Henry IV,59.0,1.2.178,POINS,"extremities he endured, and in the reproof of this"
294,295,Henry IV,59.0,1.2.179,POINS,lies the jest.
295,296,Henry IV,60.0,1.2.180,PRINCE HENRY,"Well, I'll go with thee: provide us all things"
296,297,Henry IV,60.0,1.2.181,PRINCE HENRY,"necessary and meet me to-morrow night in Eastcheap,"
297,298,Henry IV,60.0,1.2.182,PRINCE HENRY,there I'll sup. Farewell.
298,299,Henry IV,61.0,1.2.183,POINS,"Farewell, my lord."
299,300,Henry IV,61.0,,POINS,Exit Poins
300,301,Henry IV,62.0,1.2.184,PRINCE HENRY,"I know you all, and will awhile uphold"
301,302,Henry IV,62.0,1.2.185,PRINCE HENRY,The unyoked humour of your idleness:
302,303,Henry IV,62.0,1.2.186,PRINCE HENRY,"Yet herein will I imitate the sun,"
303,304,Henry IV,62.0,1.2.187,PRINCE HENRY,Who doth permit the base contagious clouds
304,305,Henry IV,62.0,1.2.188,PRINCE HENRY,"To smother up his beauty from the world,"
