,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
43525,43526,King John,11.0,1.1.32,QUEEN ELINOR,How that ambitious Constance would not cease
43526,43527,King John,11.0,1.1.33,QUEEN ELINOR,"Till she had kindled France and all the world,"
43527,43528,King John,11.0,1.1.34,QUEEN ELINOR,Upon the right and party of her son?
43528,43529,King John,11.0,1.1.35,QUEEN ELINOR,This might have been prevented and made whole
43529,43530,King John,11.0,1.1.36,QUEEN ELINOR,"With very easy arguments of love,"
43530,43531,King John,11.0,1.1.37,QUEEN ELINOR,Which now the manage of two kingdoms must
43531,43532,King John,11.0,1.1.38,QUEEN ELINOR,With fearful bloody issue arbitrate.
43532,43533,King John,12.0,1.1.39,KING JOHN,Our strong possession and our right for us.
43533,43534,King John,13.0,1.1.40,QUEEN ELINOR,"Your strong possession much more than your right,"
43534,43535,King John,13.0,1.1.41,QUEEN ELINOR,Or else it must go wrong with you and me:
43535,43536,King John,13.0,1.1.42,QUEEN ELINOR,"So much my conscience whispers in your ear,"
43536,43537,King John,13.0,1.1.43,QUEEN ELINOR,Which none but heaven and you and I shall hear.
43537,43538,King John,13.0,,QUEEN ELINOR,Enter a Sheriff
43538,43539,King John,14.0,1.1.44,ESSEX,"My liege, here is the strangest controversy"
43539,43540,King John,14.0,1.1.45,ESSEX,"Come from country to be judged by you,"
43540,43541,King John,14.0,1.1.46,ESSEX,That e'er I heard: shall I produce the men?
43541,43542,King John,15.0,1.1.47,KING JOHN,Let them approach.
43542,43543,King John,15.0,1.1.48,KING JOHN,Our abbeys and our priories shall pay
43543,43544,King John,15.0,1.1.49,KING JOHN,This expedition's charge.
43544,43545,King John,15.0,,KING JOHN,Enter ROBERT and the BASTARD
43545,43546,King John,15.0,1.1.50,KING JOHN,What men are you?
43546,43547,King John,16.0,1.1.51,BASTARD,"Your faithful subject I, a gentleman"
43547,43548,King John,16.0,1.1.52,BASTARD,"Born in Northamptonshire and eldest son,"
43548,43549,King John,16.0,1.1.53,BASTARD,"As I suppose, to Robert Faulconbridge,"
43549,43550,King John,16.0,1.1.54,BASTARD,"A soldier, by the honour-giving hand"
43550,43551,King John,16.0,1.1.55,BASTARD,Of Coeur-de-lion knighted in the field.
43551,43552,King John,17.0,1.1.56,KING JOHN,What art thou?
43552,43553,King John,18.0,1.1.57,ROBERT,The son and heir to that same Faulconbridge.
43553,43554,King John,19.0,1.1.58,KING JOHN,"Is that the elder, and art thou the heir?"
43554,43555,King John,19.0,1.1.59,KING JOHN,"You came not of one mother then, it seems."
43555,43556,King John,20.0,1.1.60,BASTARD,"Most certain of one mother, mighty king,"
43556,43557,King John,20.0,1.1.61,BASTARD,"That is well known, and, as I think, one father:"
43557,43558,King John,20.0,1.1.62,BASTARD,But for the certain knowledge of that truth
43558,43559,King John,20.0,1.1.63,BASTARD,I put you o'er to heaven and to my mother:
43559,43560,King John,20.0,1.1.64,BASTARD,"Of that I doubt, as all men's children may."
43560,43561,King John,21.0,1.1.65,QUEEN ELINOR,"Out on thee, rude man! thou dost shame thy mother"
43561,43562,King John,21.0,1.1.66,QUEEN ELINOR,And wound her honour with this diffidence.
43562,43563,King John,22.0,1.1.67,BASTARD,"I, madam? no, I have no reason for it,"
43563,43564,King John,22.0,1.1.68,BASTARD,"That is my brother's plea and none of mine,"
43564,43565,King John,22.0,1.1.69,BASTARD,"The which if he can prove, a' pops me out"
43565,43566,King John,22.0,1.1.70,BASTARD,At least from fair five hundred pound a year:
43566,43567,King John,22.0,1.1.71,BASTARD,Heaven guard my mother's honour and my land!
43567,43568,King John,23.0,1.1.72,KING JOHN,"A good blunt fellow. Why, being younger born,"
43568,43569,King John,23.0,1.1.73,KING JOHN,Doth he lay claim to thine inheritance?
43569,43570,King John,24.0,1.1.74,BASTARD,"I know not why, except to get the land."
43570,43571,King John,24.0,1.1.75,BASTARD,But once he slander'd me with bastardy:
43571,43572,King John,24.0,1.1.76,BASTARD,"But whether I be as true begot or no,"
43572,43573,King John,24.0,1.1.77,BASTARD,"That still I lay upon my mother's head,"
43573,43574,King John,24.0,1.1.78,BASTARD,"But that I am as well begot, my liege,--"
43574,43575,King John,24.0,1.1.79,BASTARD,Fair fall the bones that took the pains for me!--
43575,43576,King John,24.0,1.1.80,BASTARD,Compare our faces and be judge yourself.
43576,43577,King John,24.0,1.1.81,BASTARD,If old sir Robert did beget us both
43577,43578,King John,24.0,1.1.82,BASTARD,"And were our father and this son like him,"
43578,43579,King John,24.0,1.1.83,BASTARD,"O old sir Robert, father, on my knee"
43579,43580,King John,24.0,1.1.84,BASTARD,I give heaven thanks I was not like to thee!
43580,43581,King John,25.0,1.1.85,KING JOHN,"Why, what a madcap hath heaven lent us here!"
43581,43582,King John,26.0,1.1.86,QUEEN ELINOR,"He hath a trick of Coeur-de-lion's face,"
43582,43583,King John,26.0,1.1.87,QUEEN ELINOR,The accent of his tongue affecteth him.
43583,43584,King John,26.0,1.1.88,QUEEN ELINOR,Do you not read some tokens of my son
43584,43585,King John,26.0,1.1.89,QUEEN ELINOR,In the large composition of this man?
43585,43586,King John,27.0,1.1.90,KING JOHN,Mine eye hath well examined his parts
43586,43587,King John,27.0,1.1.91,KING JOHN,"And finds them perfect Richard. Sirrah, speak,"
43587,43588,King John,27.0,1.1.92,KING JOHN,What doth move you to claim your brother's land?
43588,43589,King John,28.0,1.1.93,BASTARD,"Because he hath a half-face, like my father."
43589,43590,King John,28.0,1.1.94,BASTARD,With half that face would he have all my land:
43590,43591,King John,28.0,1.1.95,BASTARD,A half-faced groat five hundred pound a year!
43591,43592,King John,29.0,1.1.96,ROBERT,"My gracious liege, when that my father lived,"
43592,43593,King John,29.0,1.1.97,ROBERT,"Your brother did employ my father much,--"
43593,43594,King John,30.0,1.1.98,BASTARD,"Well, sir, by this you cannot get my land:"
43594,43595,King John,30.0,1.1.99,BASTARD,Your tale must be how he employ'd my mother.
43595,43596,King John,31.0,1.1.100,ROBERT,And once dispatch'd him in an embassy
43596,43597,King John,31.0,1.1.101,ROBERT,"To Germany, there with the emperor"
43597,43598,King John,31.0,1.1.102,ROBERT,To treat of high affairs touching that time.
43598,43599,King John,31.0,1.1.103,ROBERT,The advantage of his absence took the king
43599,43600,King John,31.0,1.1.104,ROBERT,"And in the mean time sojourn'd at my father's,"
43600,43601,King John,31.0,1.1.105,ROBERT,"Where how he did prevail I shame to speak,"
43601,43602,King John,31.0,1.1.106,ROBERT,But truth is truth: large lengths of seas and shores
43602,43603,King John,31.0,1.1.107,ROBERT,"Between my father and my mother lay,"
43603,43604,King John,31.0,1.1.108,ROBERT,"As I have heard my father speak himself,"
43604,43605,King John,31.0,1.1.109,ROBERT,When this same lusty gentleman was got.
43605,43606,King John,31.0,1.1.110,ROBERT,Upon his death-bed he by will bequeath'd
43606,43607,King John,31.0,1.1.111,ROBERT,"His lands to me, and took it on his death"
43607,43608,King John,31.0,1.1.112,ROBERT,"That this my mother's son was none of his,"
43608,43609,King John,31.0,1.1.113,ROBERT,"And if he were, he came into the world"
43609,43610,King John,31.0,1.1.114,ROBERT,Full fourteen weeks before the course of time.
43610,43611,King John,31.0,1.1.115,ROBERT,"Then, good my liege, let me have what is mine,"
43611,43612,King John,31.0,1.1.116,ROBERT,"My father's land, as was my father's will."
43612,43613,King John,32.0,1.1.117,KING JOHN,"Sirrah, your brother is legitimate,"
43613,43614,King John,32.0,1.1.118,KING JOHN,"Your father's wife did after wedlock bear him,"
43614,43615,King John,32.0,1.1.119,KING JOHN,"And if she did play false, the fault was hers,"
43615,43616,King John,32.0,1.1.120,KING JOHN,Which fault lies on the hazards of all husbands
43616,43617,King John,32.0,1.1.121,KING JOHN,"That marry wives. Tell me, how if my brother,"
43617,43618,King John,32.0,1.1.122,KING JOHN,"Who, as you say, took pains to get this son,"
43618,43619,King John,32.0,1.1.123,KING JOHN,Had of your father claim'd this son for his?
43619,43620,King John,32.0,1.1.124,KING JOHN,"In sooth, good friend, your father might have kept"
43620,43621,King John,32.0,1.1.125,KING JOHN,"This calf bred from his cow from all the world,"
43621,43622,King John,32.0,1.1.126,KING JOHN,"In sooth he might, then, if he were my brother's,"
43622,43623,King John,32.0,1.1.127,KING JOHN,"My brother might not claim him, nor your father,"
43623,43624,King John,32.0,1.1.128,KING JOHN,"Being none of his, refuse him: this concludes,"
43624,43625,King John,32.0,1.1.129,KING JOHN,"My mother's son did get your father's heir,"
43625,43626,King John,32.0,1.1.130,KING JOHN,Your father's heir must have your father's land.
43626,43627,King John,33.0,1.1.131,ROBERT,Shall then my father's will be of no force
43627,43628,King John,33.0,1.1.132,ROBERT,To dispossess that child which is not his?
43628,43629,King John,34.0,1.1.133,BASTARD,"Of no more force to dispossess me, sir,"
43629,43630,King John,34.0,1.1.134,BASTARD,"Than was his will to get me, as I think."
43630,43631,King John,35.0,1.1.135,QUEEN ELINOR,Whether hadst thou rather be a Faulconbridge
43631,43632,King John,35.0,1.1.136,QUEEN ELINOR,"And like thy brother, to enjoy thy land,"
43632,43633,King John,35.0,1.1.137,QUEEN ELINOR,"Or the reputed son of Coeur-de-lion,"
43633,43634,King John,35.0,1.1.138,QUEEN ELINOR,Lord of thy presence and no land beside?
43634,43635,King John,36.0,1.1.139,BASTARD,"Madam, an if my brother had my shape,"
43635,43636,King John,36.0,1.1.140,BASTARD,"And I had his, sir Robert's his, like him,"
43636,43637,King John,36.0,1.1.141,BASTARD,"And if my legs were two such riding-rods,"
43637,43638,King John,36.0,1.1.142,BASTARD,"My arms such eel-skins stuff'd, my face so thin"
43638,43639,King John,36.0,1.1.143,BASTARD,That in mine ear I durst not stick a rose
43639,43640,King John,36.0,1.1.144,BASTARD,"Lest men should say 'Look, where three-farthings goes!'"
43640,43641,King John,36.0,1.1.145,BASTARD,"And, to his shape, were heir to all this land,"
43641,43642,King John,36.0,1.1.146,BASTARD,"Would I might never stir from off this place,"
43642,43643,King John,36.0,1.1.147,BASTARD,"I would give it every foot to have this face,"
43643,43644,King John,36.0,1.1.148,BASTARD,I would not be sir Nob in any case.
43644,43645,King John,37.0,1.1.149,QUEEN ELINOR,"I like thee well: wilt thou forsake thy fortune,"
43645,43646,King John,37.0,1.1.150,QUEEN ELINOR,Bequeath thy land to him and follow me?
43646,43647,King John,37.0,1.1.151,QUEEN ELINOR,I am a soldier and now bound to France.
43647,43648,King John,38.0,1.1.152,BASTARD,"Brother, take you my land, I'll take my chance."
43648,43649,King John,38.0,1.1.153,BASTARD,"Your face hath got five hundred pound a year,"
43649,43650,King John,38.0,1.1.154,BASTARD,Yet sell your face for five pence and 'tis dear.
43650,43651,King John,38.0,1.1.155,BASTARD,"Madam, I'll follow you unto the death."
43651,43652,King John,39.0,1.1.156,QUEEN ELINOR,"Nay, I would have you go before me thither."
43652,43653,King John,40.0,1.1.157,BASTARD,Our country manners give our betters way.
43653,43654,King John,41.0,1.1.158,KING JOHN,What is thy name?
43654,43655,King John,42.0,1.1.159,BASTARD,"Philip, my liege, so is my name begun,"
43655,43656,King John,42.0,1.1.160,BASTARD,"Philip, good old sir Robert's wife's eldest son."
43656,43657,King John,43.0,1.1.161,KING JOHN,From henceforth bear his name whose form thou bear'st:
43657,43658,King John,43.0,1.1.162,KING JOHN,"Kneel thou down Philip, but rise more great,"
43658,43659,King John,43.0,1.1.163,KING JOHN,Arise sir Richard and Plantagenet.
43659,43660,King John,44.0,1.1.164,BASTARD,"Brother by the mother's side, give me your hand:"
43660,43661,King John,44.0,1.1.165,BASTARD,"My father gave me honour, yours gave land."
43661,43662,King John,44.0,1.1.166,BASTARD,"Now blessed by the hour, by night or day,"
43662,43663,King John,44.0,1.1.167,BASTARD,"When I was got, sir Robert was away!"
43663,43664,King John,45.0,1.1.168,QUEEN ELINOR,The very spirit of Plantagenet!
43664,43665,King John,45.0,1.1.169,QUEEN ELINOR,"I am thy grandam, Richard, call me so."
43665,43666,King John,46.0,1.1.170,BASTARD,"Madam, by chance but not by truth, what though?"
43666,43667,King John,46.0,1.1.171,BASTARD,"Something about, a little from the right,"
43667,43668,King John,46.0,1.1.172,BASTARD,"In at the window, or else o'er the hatch:"
43668,43669,King John,46.0,1.1.173,BASTARD,"Who dares not stir by day must walk by night,"
43669,43670,King John,46.0,1.1.174,BASTARD,"And have is have, however men do catch:"
43670,43671,King John,46.0,1.1.175,BASTARD,"Near or far off, well won is still well shot,"
43671,43672,King John,46.0,1.1.176,BASTARD,"And I am I, howe'er I was begot."
43672,43673,King John,47.0,1.1.177,KING JOHN,"Go, Faulconbridge: now hast thou thy desire,"
43673,43674,King John,47.0,1.1.178,KING JOHN,A landless knight makes thee a landed squire.
43674,43675,King John,47.0,1.1.179,KING JOHN,"Come, madam, and come, Richard, we must speed"
43675,43676,King John,47.0,1.1.180,KING JOHN,"For France, for France, for it is more than need."
43676,43677,King John,48.0,1.1.181,BASTARD,"Brother, adieu: good fortune come to thee!"
43677,43678,King John,48.0,1.1.182,BASTARD,For thou wast got i' the way of honesty.
43678,43679,King John,48.0,,BASTARD,Exeunt all but BASTARD
43679,43680,King John,48.0,1.1.183,BASTARD,"A foot of honour better than I was,"
43680,43681,King John,48.0,1.1.184,BASTARD,But many a many foot of land the worse.
43681,43682,King John,48.0,1.1.185,BASTARD,"Well, now can I make any Joan a lady."
43682,43683,King John,48.0,1.1.186,BASTARD,"'Good den, sir Richard!'--'God-a-mercy, fellow!'--"
43683,43684,King John,48.0,1.1.187,BASTARD,"And if his name be George, I'll call him Peter,"
43684,43685,King John,48.0,1.1.188,BASTARD,"For new-made honour doth forget men's names,"
43685,43686,King John,48.0,1.1.189,BASTARD,'Tis too respective and too sociable
43686,43687,King John,48.0,1.1.190,BASTARD,"For your conversion. Now your traveller,"
43687,43688,King John,48.0,1.1.191,BASTARD,"He and his toothpick at my worship's mess,"
43688,43689,King John,48.0,1.1.192,BASTARD,"And when my knightly stomach is sufficed,"
43689,43690,King John,48.0,1.1.193,BASTARD,Why then I suck my teeth and catechise
43690,43691,King John,48.0,1.1.194,BASTARD,"My picked man of countries: 'My dear sir,'"
43691,43692,King John,48.0,1.1.195,BASTARD,"Thus, leaning on mine elbow, I begin,"
43692,43693,King John,48.0,1.1.196,BASTARD,"'I shall beseech you'--that is question now,"
43693,43694,King John,48.0,1.1.197,BASTARD,And then comes answer like an Absey book:
43694,43695,King John,48.0,1.1.198,BASTARD,"'O sir,' says answer, 'at your best command,"
43695,43696,King John,48.0,1.1.199,BASTARD,"At your employment, at your service, sir,'"
43696,43697,King John,48.0,1.1.200,BASTARD,"'No, sir,' says question, 'I, sweet sir, at yours:'"
43697,43698,King John,48.0,1.1.201,BASTARD,"And so, ere answer knows what question would,"
43698,43699,King John,48.0,1.1.202,BASTARD,"Saving in dialogue of compliment,"
43699,43700,King John,48.0,1.1.203,BASTARD,"And talking of the Alps and Apennines,"
43700,43701,King John,48.0,1.1.204,BASTARD,"The Pyrenean and the river Po,"
43701,43702,King John,48.0,1.1.205,BASTARD,It draws toward supper in conclusion so.
43702,43703,King John,48.0,1.1.206,BASTARD,But this is worshipful society
43703,43704,King John,48.0,1.1.207,BASTARD,"And fits the mounting spirit like myself,"
43704,43705,King John,48.0,1.1.208,BASTARD,For he is but a bastard to the time
43705,43706,King John,48.0,1.1.209,BASTARD,"That doth not smack of observation,"
43706,43707,King John,48.0,1.1.210,BASTARD,"And so am I, whether I smack or no,"
43707,43708,King John,48.0,1.1.211,BASTARD,"And not alone in habit and device,"
43708,43709,King John,48.0,1.1.212,BASTARD,"Exterior form, outward accoutrement,"
43709,43710,King John,48.0,1.1.213,BASTARD,But from the inward motion to deliver
43710,43711,King John,48.0,1.1.214,BASTARD,"Sweet, sweet, sweet poison for the age's tooth:"
43711,43712,King John,48.0,1.1.215,BASTARD,"Which, though I will not practise to deceive,"
43712,43713,King John,48.0,1.1.216,BASTARD,"Yet, to avoid deceit, I mean to learn,"
43713,43714,King John,48.0,1.1.217,BASTARD,For it shall strew the footsteps of my rising.
43714,43715,King John,48.0,1.1.218,BASTARD,But who comes in such haste in riding-robes?
43715,43716,King John,48.0,1.1.219,BASTARD,What woman-post is this? hath she no husband
43716,43717,King John,48.0,1.1.220,BASTARD,That will take pains to blow a horn before her?
43717,43718,King John,48.0,,BASTARD,Enter LADY FAULCONBRIDGE and GURNEY
43718,43719,King John,48.0,1.1.221,BASTARD,"O me! it is my mother. How now, good lady!"
43719,43720,King John,48.0,1.1.222,BASTARD,What brings you here to court so hastily?
43720,43721,King John,49.0,1.1.223,LADY FAULCONBRIDGE,"Where is that slave, thy brother? where is he,"
43721,43722,King John,49.0,1.1.224,LADY FAULCONBRIDGE,That holds in chase mine honour up and down?
43722,43723,King John,50.0,1.1.225,BASTARD,My brother Robert? old sir Robert's son?
43723,43724,King John,50.0,1.1.226,BASTARD,"Colbrand the giant, that same mighty man?"
43724,43725,King John,50.0,1.1.227,BASTARD,Is it sir Robert's son that you seek so?
43725,43726,King John,51.0,1.1.228,LADY FAULCONBRIDGE,"Sir Robert's son! Ay, thou unreverend boy,"
43726,43727,King John,51.0,1.1.229,LADY FAULCONBRIDGE,Sir Robert's son: why scorn'st thou at sir Robert?
43727,43728,King John,51.0,1.1.230,LADY FAULCONBRIDGE,"He is sir Robert's son, and so art thou."
43728,43729,King John,52.0,1.1.231,BASTARD,"James Gurney, wilt thou give us leave awhile?"
43729,43730,King John,53.0,1.1.232,GURNEY,"Good leave, good Philip."
43730,43731,King John,54.0,1.1.233,BASTARD,"Philip! sparrow: James,"
43731,43732,King John,54.0,1.1.234,BASTARD,There's toys abroad: anon I'll tell thee more.
43732,43733,King John,54.0,,BASTARD,Exit GURNEY
43733,43734,King John,54.0,1.1.235,BASTARD,"Madam, I was not old sir Robert's son:"
43734,43735,King John,54.0,1.1.236,BASTARD,Sir Robert might have eat his part in me
43735,43736,King John,54.0,1.1.237,BASTARD,Upon Good-Friday and ne'er broke his fast:
43736,43737,King John,54.0,1.1.238,BASTARD,"Sir Robert could do well: marry, to confess,"
43737,43738,King John,54.0,1.1.239,BASTARD,Could he get me? Sir Robert could not do it:
43738,43739,King John,54.0,1.1.240,BASTARD,"We know his handiwork: therefore, good mother,"
43739,43740,King John,54.0,1.1.241,BASTARD,To whom am I beholding for these limbs?
43740,43741,King John,54.0,1.1.242,BASTARD,Sir Robert never holp to make this leg.
43741,43742,King John,55.0,1.1.243,LADY FAULCONBRIDGE,"Hast thou conspired with thy brother too,"
43742,43743,King John,55.0,1.1.244,LADY FAULCONBRIDGE,That for thine own gain shouldst defend mine honour?
43743,43744,King John,55.0,1.1.245,LADY FAULCONBRIDGE,"What means this scorn, thou most untoward knave?"
43744,43745,King John,56.0,1.1.246,BASTARD,"Knight, knight, good mother, Basilisco-like."
43745,43746,King John,56.0,1.1.247,BASTARD,What! I am dubb'd! I have it on my shoulder.
43746,43747,King John,56.0,1.1.248,BASTARD,"But, mother, I am not sir Robert's son,"
43747,43748,King John,56.0,1.1.249,BASTARD,"I have disclaim'd sir Robert and my land,"
43748,43749,King John,56.0,1.1.250,BASTARD,"Legitimation, name and all is gone:"
43749,43750,King John,56.0,1.1.251,BASTARD,"Then, good my mother, let me know my father,"
43750,43751,King John,56.0,1.1.252,BASTARD,"Some proper man, I hope: who was it, mother?"
43751,43752,King John,57.0,1.1.253,LADY FAULCONBRIDGE,Hast thou denied thyself a Faulconbridge?
43752,43753,King John,58.0,1.1.254,BASTARD,As faithfully as I deny the devil.
43753,43754,King John,59.0,1.1.255,LADY FAULCONBRIDGE,King Richard Coeur-de-lion was thy father:
43754,43755,King John,59.0,1.1.256,LADY FAULCONBRIDGE,By long and vehement suit I was seduced
43755,43756,King John,59.0,1.1.257,LADY FAULCONBRIDGE,To make room for him in my husband's bed:
43756,43757,King John,59.0,1.1.258,LADY FAULCONBRIDGE,Heaven lay not my transgression to my charge!
43757,43758,King John,59.0,1.1.259,LADY FAULCONBRIDGE,"Thou art the issue of my dear offence,"
43758,43759,King John,59.0,1.1.260,LADY FAULCONBRIDGE,Which was so strongly urged past my defence.
43759,43760,King John,60.0,1.1.261,BASTARD,"Now, by this light, were I to get again,"
43760,43761,King John,60.0,1.1.262,BASTARD,"Madam, I would not wish a better father."
43761,43762,King John,60.0,1.1.263,BASTARD,"Some sins do bear their privilege on earth,"
43762,43763,King John,60.0,1.1.264,BASTARD,"And so doth yours, your fault was not your folly:"
43763,43764,King John,60.0,1.1.265,BASTARD,"Needs must you lay your heart at his dispose,"
43764,43765,King John,60.0,1.1.266,BASTARD,"Subjected tribute to commanding love,"
43765,43766,King John,60.0,1.1.267,BASTARD,Against whose fury and unmatched force
43766,43767,King John,60.0,1.1.268,BASTARD,"The aweless lion could not wage the fight,"
43767,43768,King John,60.0,1.1.269,BASTARD,Nor keep his princely heart from Richard's hand.
43768,43769,King John,60.0,1.1.270,BASTARD,He that perforce robs lions of their hearts
43769,43770,King John,60.0,1.1.271,BASTARD,"May easily win a woman's. Ay, my mother,"
43770,43771,King John,60.0,1.1.272,BASTARD,With all my heart I thank thee for my father!
43771,43772,King John,60.0,1.1.273,BASTARD,Who lives and dares but say thou didst not well
43772,43773,King John,60.0,1.1.274,BASTARD,"When I was got, I'll send his soul to hell."
43773,43774,King John,60.0,1.1.275,BASTARD,"Come, lady, I will show thee to my kin,"
43774,43775,King John,60.0,1.1.276,BASTARD,"And they shall say, when Richard me begot,"
43775,43776,King John,60.0,1.1.277,BASTARD,"If thou hadst said him nay, it had been sin:"
43776,43777,King John,60.0,1.1.278,BASTARD,"Who says it was, he lies, I say 'twas not."
43777,43778,King John,60.0,,BASTARD,Exeunt
43778,43779,King John,60.0,,BASTARD,ACT II
43779,43780,King John,60.0,,BASTARD,SCENE I. France. Before Angiers.
43780,43781,King John,60.0,,BASTARD,"Enter AUSTRIA and forces, drums, etc. on one side:  on the other KING PHILIP and his power, LEWIS, ARTHUR, CONSTANCE and attendants"
43781,43782,King John,1.0,2.1.1,LEWIS,"Before Angiers well met, brave Austria."
43782,43783,King John,1.0,2.1.2,LEWIS,"Arthur, that great forerunner of thy blood,"
43783,43784,King John,1.0,2.1.3,LEWIS,"Richard, that robb'd the lion of his heart"
43784,43785,King John,1.0,2.1.4,LEWIS,"And fought the holy wars in Palestine,"
43785,43786,King John,1.0,2.1.5,LEWIS,By this brave duke came early to his grave:
43786,43787,King John,1.0,2.1.6,LEWIS,"And for amends to his posterity,"
43787,43788,King John,1.0,2.1.7,LEWIS,"At our importance hither is he come,"
43788,43789,King John,1.0,2.1.8,LEWIS,"To spread his colours, boy, in thy behalf,"
43789,43790,King John,1.0,2.1.9,LEWIS,And to rebuke the usurpation
43790,43791,King John,1.0,2.1.10,LEWIS,"Of thy unnatural uncle, English John:"
43791,43792,King John,1.0,2.1.11,LEWIS,"Embrace him, love him, give him welcome hither."
43792,43793,King John,2.0,2.1.12,ARTHUR,God shall forgive you Coeur-de-lion's death
43793,43794,King John,2.0,2.1.13,ARTHUR,"The rather that you give his offspring life,"
43794,43795,King John,2.0,2.1.14,ARTHUR,Shadowing their right under your wings of war:
43795,43796,King John,2.0,2.1.15,ARTHUR,"I give you welcome with a powerless hand,"
43796,43797,King John,2.0,2.1.16,ARTHUR,But with a heart full of unstained love:
43797,43798,King John,2.0,2.1.17,ARTHUR,"Welcome before the gates of Angiers, duke."
43798,43799,King John,3.0,2.1.18,LEWIS,A noble boy! Who would not do thee right?
43799,43800,King John,4.0,2.1.19,AUSTRIA,"Upon thy cheek lay I this zealous kiss,"
43800,43801,King John,4.0,2.1.20,AUSTRIA,"As seal to this indenture of my love,"
43801,43802,King John,4.0,2.1.21,AUSTRIA,"That to my home I will no more return,"
43802,43803,King John,4.0,2.1.22,AUSTRIA,"Till Angiers and the right thou hast in France,"
43803,43804,King John,4.0,2.1.23,AUSTRIA,"Together with that pale, that white-faced shore,"
43804,43805,King John,4.0,2.1.24,AUSTRIA,Whose foot spurns back the ocean's roaring tides
43805,43806,King John,4.0,2.1.25,AUSTRIA,"And coops from other lands her islanders,"
43806,43807,King John,4.0,2.1.26,AUSTRIA,"Even till that England, hedged in with the main,"
43807,43808,King John,4.0,2.1.27,AUSTRIA,"That water-walled bulwark, still secure"
43808,43809,King John,4.0,2.1.28,AUSTRIA,"And confident from foreign purposes,"
43809,43810,King John,4.0,2.1.29,AUSTRIA,Even till that utmost corner of the west
43810,43811,King John,4.0,2.1.30,AUSTRIA,"Salute thee for her king: till then, fair boy,"
43811,43812,King John,4.0,2.1.31,AUSTRIA,"Will I not think of home, but follow arms."
43812,43813,King John,5.0,2.1.32,CONSTANCE,"O, take his mother's thanks, a widow's thanks,"
