,Dataline,Play,PlayerLinenumber,ActSceneLine,Player,PlayerLine
93856,93857,Timon of Athens,24.0,1.1.49,Painter,How this lord is follow'd!
93857,93858,Timon of Athens,25.0,1.1.50,Poet,The senators of Athens: happy man!
93858,93859,Timon of Athens,26.0,1.1.51,Painter,"Look, more!"
93859,93860,Timon of Athens,27.0,1.1.52,Poet,"You see this confluence, this great flood"
93860,93861,Timon of Athens,27.0,1.1.53,Poet,of visitors.
93861,93862,Timon of Athens,27.0,1.1.54,Poet,"I have, in this rough work, shaped out a man,"
93862,93863,Timon of Athens,27.0,1.1.55,Poet,Whom this beneath world doth embrace and hug
93863,93864,Timon of Athens,27.0,1.1.56,Poet,With amplest entertainment: my free drift
93864,93865,Timon of Athens,27.0,1.1.57,Poet,"Halts not particularly, but moves itself"
93865,93866,Timon of Athens,27.0,1.1.58,Poet,In a wide sea of wax: no levell'd malice
93866,93867,Timon of Athens,27.0,1.1.59,Poet,"Infects one comma in the course I hold,"
93867,93868,Timon of Athens,27.0,1.1.60,Poet,"But flies an eagle flight, bold and forth on,"
93868,93869,Timon of Athens,27.0,1.1.61,Poet,Leaving no tract behind.
93869,93870,Timon of Athens,28.0,1.1.62,Painter,How shall I understand you?
93870,93871,Timon of Athens,29.0,1.1.63,Poet,I will unbolt to you.
93871,93872,Timon of Athens,29.0,1.1.64,Poet,"You see how all conditions, how all minds,"
93872,93873,Timon of Athens,29.0,1.1.65,Poet,As well of glib and slippery creatures as
93873,93874,Timon of Athens,29.0,1.1.66,Poet,"Of grave and austere quality, tender down"
93874,93875,Timon of Athens,29.0,1.1.67,Poet,Their services to Lord Timon: his large fortune
93875,93876,Timon of Athens,29.0,1.1.68,Poet,Upon his good and gracious nature hanging
93876,93877,Timon of Athens,29.0,1.1.69,Poet,Subdues and properties to his love and tendance
93877,93878,Timon of Athens,29.0,1.1.70,Poet,"All sorts of hearts, yea, from the glass-faced flatterer"
93878,93879,Timon of Athens,29.0,1.1.71,Poet,"To Apemantus, that few things loves better"
93879,93880,Timon of Athens,29.0,1.1.72,Poet,Than to abhor himself: even he drops down
93880,93881,Timon of Athens,29.0,1.1.73,Poet,"The knee before him, and returns in peace"
93881,93882,Timon of Athens,29.0,1.1.74,Poet,Most rich in Timon's nod.
93882,93883,Timon of Athens,30.0,1.1.75,Painter,I saw them speak together.
93883,93884,Timon of Athens,31.0,1.1.76,Poet,"Sir, I have upon a high and pleasant hill"
93884,93885,Timon of Athens,31.0,1.1.77,Poet,Feign'd Fortune to be throned: the base o' the mount
93885,93886,Timon of Athens,31.0,1.1.78,Poet,"Is rank'd with all deserts, all kind of natures,"
93886,93887,Timon of Athens,31.0,1.1.79,Poet,That labour on the bosom of this sphere
93887,93888,Timon of Athens,31.0,1.1.80,Poet,"To propagate their states: amongst them all,"
93888,93889,Timon of Athens,31.0,1.1.81,Poet,"Whose eyes are on this sovereign lady fix'd,"
93889,93890,Timon of Athens,31.0,1.1.82,Poet,"One do I personate of Lord Timon's frame,"
93890,93891,Timon of Athens,31.0,1.1.83,Poet,"Whom Fortune with her ivory hand wafts to her,"
93891,93892,Timon of Athens,31.0,1.1.84,Poet,Whose present grace to present slaves and servants
93892,93893,Timon of Athens,31.0,1.1.85,Poet,Translates his rivals.
93893,93894,Timon of Athens,32.0,1.1.86,Painter,'Tis conceived to scope.
93894,93895,Timon of Athens,32.0,1.1.87,Painter,"This throne, this Fortune, and this hill, methinks,"
93895,93896,Timon of Athens,32.0,1.1.88,Painter,"With one man beckon'd from the rest below,"
93896,93897,Timon of Athens,32.0,1.1.89,Painter,Bowing his head against the sleepy mount
93897,93898,Timon of Athens,32.0,1.1.90,Painter,"To climb his happiness, would be well express'd"
93898,93899,Timon of Athens,32.0,1.1.91,Painter,In our condition.
93899,93900,Timon of Athens,33.0,1.1.92,Poet,"Nay, sir, but hear me on."
93900,93901,Timon of Athens,33.0,1.1.93,Poet,"All those which were his fellows but of late,"
93901,93902,Timon of Athens,33.0,1.1.94,Poet,"Some better than his value, on the moment"
93902,93903,Timon of Athens,33.0,1.1.95,Poet,"Follow his strides, his lobbies fill with tendance,"
93903,93904,Timon of Athens,33.0,1.1.96,Poet,"Rain sacrificial whisperings in his ear,"
93904,93905,Timon of Athens,33.0,1.1.97,Poet,"Make sacred even his stirrup, and through him"
93905,93906,Timon of Athens,33.0,1.1.98,Poet,Drink the free air.
93906,93907,Timon of Athens,34.0,1.1.99,Painter,"Ay, marry, what of these?"
93907,93908,Timon of Athens,35.0,1.1.100,Poet,When Fortune in her shift and change of mood
93908,93909,Timon of Athens,35.0,1.1.101,Poet,"Spurns down her late beloved, all his dependants"
93909,93910,Timon of Athens,35.0,1.1.102,Poet,Which labour'd after him to the mountain's top
93910,93911,Timon of Athens,35.0,1.1.103,Poet,"Even on their knees and hands, let him slip down,"
93911,93912,Timon of Athens,35.0,1.1.104,Poet,Not one accompanying his declining foot.
93912,93913,Timon of Athens,36.0,1.1.105,Painter,'Tis common:
93913,93914,Timon of Athens,36.0,1.1.106,Painter,A thousand moral paintings I can show
93914,93915,Timon of Athens,36.0,1.1.107,Painter,That shall demonstrate these quick blows of Fortune's
93915,93916,Timon of Athens,36.0,1.1.108,Painter,More pregnantly than words. Yet you do well
93916,93917,Timon of Athens,36.0,1.1.109,Painter,To show Lord Timon that mean eyes have seen
93917,93918,Timon of Athens,36.0,1.1.110,Painter,The foot above the head.
93918,93919,Timon of Athens,36.0,1.1.110,Painter,"Trumpets sound. Enter TIMON, addressing himself  courteously to every suitor, a Messenger from  VENTIDIUS talking with him, LUCILIUS and other servants following"
93919,93920,Timon of Athens,37.0,1.1.111,TIMON,"Imprison'd is he, say you?"
93920,93921,Timon of Athens,38.0,1.1.112,Messenger,"Ay, my good lord: five talents is his debt,"
93921,93922,Timon of Athens,38.0,1.1.113,Messenger,"His means most short, his creditors most strait:"
93922,93923,Timon of Athens,38.0,1.1.114,Messenger,Your honourable letter he desires
93923,93924,Timon of Athens,38.0,1.1.115,Messenger,"To those have shut him up, which failing,"
93924,93925,Timon of Athens,38.0,1.1.116,Messenger,Periods his comfort.
93925,93926,Timon of Athens,39.0,1.1.117,TIMON,"Noble Ventidius! Well,"
93926,93927,Timon of Athens,39.0,1.1.118,TIMON,I am not of that feather to shake off
93927,93928,Timon of Athens,39.0,1.1.119,TIMON,My friend when he must need me. I do know him
93928,93929,Timon of Athens,39.0,1.1.120,TIMON,A gentleman that well deserves a help:
93929,93930,Timon of Athens,39.0,1.1.121,TIMON,"Which he shall have: I'll pay the debt,"
93930,93931,Timon of Athens,39.0,1.1.122,TIMON,and free him.
93931,93932,Timon of Athens,40.0,1.1.123,Messenger,Your lordship ever binds him.
93932,93933,Timon of Athens,41.0,1.1.124,TIMON,"Commend me to him: I will send his ransom,"
93933,93934,Timon of Athens,41.0,1.1.125,TIMON,"And being enfranchised, bid him come to me."
93934,93935,Timon of Athens,41.0,1.1.126,TIMON,"'Tis not enough to help the feeble up,"
93935,93936,Timon of Athens,41.0,1.1.127,TIMON,But to support him after. Fare you well.
93936,93937,Timon of Athens,42.0,1.1.128,Messenger,All happiness to your honour!
93937,93938,Timon of Athens,42.0,,Messenger,Exit
93938,93939,Timon of Athens,42.0,,Messenger,Enter an old Athenian
93939,93940,Timon of Athens,43.0,1.1.129,Old Athenian,"Lord Timon, hear me speak."
93940,93941,Timon of Athens,44.0,1.1.130,TIMON,"Freely, good father."
93941,93942,Timon of Athens,45.0,1.1.131,Old Athenian,Thou hast a servant named Lucilius.
93942,93943,Timon of Athens,46.0,1.1.132,TIMON,I have so: what of him?
93943,93944,Timon of Athens,47.0,1.1.133,Old Athenian,"Most noble Timon, call the man before thee."
93944,93945,Timon of Athens,48.0,1.1.134,TIMON,"Attends he here, or no? Lucilius!"
93945,93946,Timon of Athens,49.0,1.1.135,LUCILIUS,"Here, at your lordship's service."
93946,93947,Timon of Athens,50.0,1.1.136,Old Athenian,"This fellow here, Lord Timon, this thy creature,"
93947,93948,Timon of Athens,50.0,1.1.137,Old Athenian,By night frequents my house. I am a man
93948,93949,Timon of Athens,50.0,1.1.138,Old Athenian,"That from my first have been inclined to thrift,"
93949,93950,Timon of Athens,50.0,1.1.139,Old Athenian,And my estate deserves an heir more raised
93950,93951,Timon of Athens,50.0,1.1.140,Old Athenian,Than one which holds a trencher.
93951,93952,Timon of Athens,51.0,1.1.141,TIMON,"Well, what further?"
93952,93953,Timon of Athens,52.0,1.1.142,Old Athenian,"One only daughter have I, no kin else,"
93953,93954,Timon of Athens,52.0,1.1.143,Old Athenian,On whom I may confer what I have got:
93954,93955,Timon of Athens,52.0,1.1.144,Old Athenian,"The maid is fair, o' the youngest for a bride,"
93955,93956,Timon of Athens,52.0,1.1.145,Old Athenian,And I have bred her at my dearest cost
93956,93957,Timon of Athens,52.0,1.1.146,Old Athenian,In qualities of the best. This man of thine
93957,93958,Timon of Athens,52.0,1.1.147,Old Athenian,"Attempts her love: I prithee, noble lord,"
93958,93959,Timon of Athens,52.0,1.1.148,Old Athenian,"Join with me to forbid him her resort,"
93959,93960,Timon of Athens,52.0,1.1.149,Old Athenian,Myself have spoke in vain.
93960,93961,Timon of Athens,53.0,1.1.150,TIMON,The man is honest.
93961,93962,Timon of Athens,54.0,1.1.151,Old Athenian,"Therefore he will be, Timon:"
93962,93963,Timon of Athens,54.0,1.1.152,Old Athenian,"His honesty rewards him in itself,"
93963,93964,Timon of Athens,54.0,1.1.153,Old Athenian,It must not bear my daughter.
93964,93965,Timon of Athens,55.0,1.1.154,TIMON,Does she love him?
93965,93966,Timon of Athens,56.0,1.1.155,Old Athenian,She is young and apt:
93966,93967,Timon of Athens,56.0,1.1.156,Old Athenian,Our own precedent passions do instruct us
93967,93968,Timon of Athens,56.0,1.1.157,Old Athenian,What levity's in youth.
93968,93969,Timon of Athens,57.0,1.1.158,TIMON,[To LUCILIUS]           Love you the maid?
93969,93970,Timon of Athens,58.0,1.1.159,LUCILIUS,"Ay, my good lord, and she accepts of it."
93970,93971,Timon of Athens,59.0,1.1.160,Old Athenian,"If in her marriage my consent be missing,"
93971,93972,Timon of Athens,59.0,1.1.161,Old Athenian,"I call the gods to witness, I will choose"
93972,93973,Timon of Athens,59.0,1.1.162,Old Athenian,"Mine heir from forth the beggars of the world,"
93973,93974,Timon of Athens,59.0,1.1.163,Old Athenian,And dispossess her all.
93974,93975,Timon of Athens,60.0,1.1.164,TIMON,"How shall she be endow'd,"
93975,93976,Timon of Athens,60.0,1.1.165,TIMON,if she be mated with an equal husband?
93976,93977,Timon of Athens,61.0,1.1.166,Old Athenian,"Three talents on the present, in future, all."
93977,93978,Timon of Athens,62.0,1.1.167,TIMON,This gentleman of mine hath served me long:
93978,93979,Timon of Athens,62.0,1.1.168,TIMON,"To build his fortune I will strain a little,"
93979,93980,Timon of Athens,62.0,1.1.169,TIMON,For 'tis a bond in men. Give him thy daughter:
93980,93981,Timon of Athens,62.0,1.1.170,TIMON,"What you bestow, in him I'll counterpoise,"
93981,93982,Timon of Athens,62.0,1.1.171,TIMON,And make him weigh with her.
93982,93983,Timon of Athens,63.0,1.1.172,Old Athenian,"Most noble lord,"
93983,93984,Timon of Athens,63.0,1.1.173,Old Athenian,"Pawn me to this your honour, she is his."
93984,93985,Timon of Athens,64.0,1.1.174,TIMON,"My hand to thee, mine honour on my promise."
93985,93986,Timon of Athens,65.0,1.1.175,LUCILIUS,Humbly I thank your lordship: never may
93986,93987,Timon of Athens,65.0,1.1.176,LUCILIUS,"The state or fortune fall into my keeping,"
93987,93988,Timon of Athens,65.0,1.1.177,LUCILIUS,Which is not owed to you!
93988,93989,Timon of Athens,65.0,,LUCILIUS,Exeunt LUCILIUS and Old Athenian
93989,93990,Timon of Athens,66.0,1.1.178,Poet,"Vouchsafe my labour, and long live your lordship!"
93990,93991,Timon of Athens,67.0,1.1.179,TIMON,"I thank you, you shall hear from me anon:"
93991,93992,Timon of Athens,67.0,1.1.180,TIMON,"Go not away. What have you there, my friend?"
93992,93993,Timon of Athens,68.0,1.1.181,Painter,"A piece of painting, which I do beseech"
93993,93994,Timon of Athens,68.0,1.1.182,Painter,Your lordship to accept.
93994,93995,Timon of Athens,69.0,1.1.183,TIMON,Painting is welcome.
93995,93996,Timon of Athens,69.0,1.1.184,TIMON,"The painting is almost the natural man,"
93996,93997,Timon of Athens,69.0,1.1.185,TIMON,"or since dishonour traffics with man's nature,"
93997,93998,Timon of Athens,69.0,1.1.186,TIMON,He is but outside: these pencill'd figures are
93998,93999,Timon of Athens,69.0,1.1.187,TIMON,"Even such as they give out. I like your work,"
93999,94000,Timon of Athens,69.0,1.1.188,TIMON,And you shall find I like it: wait attendance
94000,94001,Timon of Athens,69.0,1.1.189,TIMON,Till you hear further from me.
94001,94002,Timon of Athens,70.0,1.1.190,Painter,The gods preserve ye!
94002,94003,Timon of Athens,71.0,1.1.191,TIMON,"Well fare you, gentleman: give me your hand,"
94003,94004,Timon of Athens,71.0,1.1.192,TIMON,"We must needs dine together. Sir, your jewel"
94004,94005,Timon of Athens,71.0,1.1.193,TIMON,Hath suffer'd under praise.
94005,94006,Timon of Athens,72.0,1.1.194,Jeweller,"What, my lord! dispraise?"
94006,94007,Timon of Athens,73.0,1.1.195,TIMON,A more satiety of commendations.
94007,94008,Timon of Athens,73.0,1.1.196,TIMON,"If I should pay you for't as 'tis extoll'd,"
94008,94009,Timon of Athens,73.0,1.1.197,TIMON,It would unclew me quite.
94009,94010,Timon of Athens,74.0,1.1.198,Jeweller,"My lord, 'tis rated"
94010,94011,Timon of Athens,74.0,1.1.199,Jeweller,"As those which sell would give: but you well know,"
94011,94012,Timon of Athens,74.0,1.1.200,Jeweller,Things of like value differing in the owners
94012,94013,Timon of Athens,74.0,1.1.201,Jeweller,"Are prized by their masters: believe't, dear lord,"
94013,94014,Timon of Athens,74.0,1.1.202,Jeweller,You mend the jewel by the wearing it.
94014,94015,Timon of Athens,75.0,1.1.203,TIMON,Well mock'd.
94015,94016,Timon of Athens,76.0,1.1.204,Merchant,"No, my good lord, he speaks the common tongue,"
94016,94017,Timon of Athens,76.0,1.1.205,Merchant,Which all men speak with him.
94017,94018,Timon of Athens,77.0,1.1.206,TIMON,"Look, who comes here: will you be chid?"
94018,94019,Timon of Athens,77.0,,TIMON,Enter APEMANTUS
94019,94020,Timon of Athens,77.0,1.1.207,TIMON,"Jeweller: We'll bear, with your lordship."
94020,94021,Timon of Athens,78.0,1.1.208,Merchant,He'll spare none.
94021,94022,Timon of Athens,79.0,1.1.209,TIMON,"Good morrow to thee, gentle Apemantus!"
94022,94023,Timon of Athens,80.0,1.1.210,APEMANTUS,"Till I be gentle, stay thou for thy good morrow,"
94023,94024,Timon of Athens,80.0,1.1.211,APEMANTUS,"When thou art Timon's dog, and these knaves honest."
94024,94025,Timon of Athens,81.0,1.1.212,TIMON,Why dost thou call them knaves? thou know'st them not.
94025,94026,Timon of Athens,82.0,1.1.213,APEMANTUS,Are they not Athenians?
94026,94027,Timon of Athens,83.0,1.1.214,TIMON,Yes.
94027,94028,Timon of Athens,84.0,1.1.215,APEMANTUS,Then I repent not.
94028,94029,Timon of Athens,84.0,1.1.216,APEMANTUS,"Jeweller: You know me, Apemantus?"
94029,94030,Timon of Athens,85.0,1.1.217,APEMANTUS,Thou know'st I do: I call'd thee by thy name.
94030,94031,Timon of Athens,86.0,1.1.218,TIMON,"Thou art proud, Apemantus."
94031,94032,Timon of Athens,87.0,1.1.219,APEMANTUS,Of nothing so much as that I am not like Timon.
94032,94033,Timon of Athens,88.0,1.1.220,TIMON,Whither art going?
94033,94034,Timon of Athens,89.0,1.1.221,APEMANTUS,To knock out an honest Athenian's brains.
94034,94035,Timon of Athens,90.0,1.1.222,TIMON,That's a deed thou'lt die for.
94035,94036,Timon of Athens,91.0,1.1.223,APEMANTUS,"Right, if doing nothing be death by the law."
94036,94037,Timon of Athens,92.0,1.1.224,TIMON,"How likest thou this picture, Apemantus?"
94037,94038,Timon of Athens,93.0,1.1.225,APEMANTUS,"The best, for the innocence."
94038,94039,Timon of Athens,94.0,1.1.226,TIMON,Wrought he not well that painted it?
94039,94040,Timon of Athens,95.0,1.1.227,APEMANTUS,"He wrought better that made the painter, and yet"
94040,94041,Timon of Athens,95.0,1.1.228,APEMANTUS,he's but a filthy piece of work.
94041,94042,Timon of Athens,96.0,1.1.229,Painter,You're a dog.
94042,94043,Timon of Athens,97.0,1.1.230,APEMANTUS,"Thy mother's of my generation: what's she, if I be a dog?"
94043,94044,Timon of Athens,98.0,1.1.231,TIMON,"Wilt dine with me, Apemantus?"
94044,94045,Timon of Athens,99.0,1.1.232,APEMANTUS,"No, I eat not lords."
94045,94046,Timon of Athens,100.0,1.1.233,TIMON,"An thou shouldst, thou 'ldst anger ladies."
94046,94047,Timon of Athens,101.0,1.1.234,APEMANTUS,"O, they eat lords, so they come by great bellies."
94047,94048,Timon of Athens,102.0,1.1.235,TIMON,That's a lascivious apprehension.
94048,94049,Timon of Athens,103.0,1.1.236,APEMANTUS,So thou apprehendest it: take it for thy labour.
94049,94050,Timon of Athens,104.0,1.1.237,TIMON,"How dost thou like this jewel, Apemantus?"
94050,94051,Timon of Athens,105.0,1.1.238,APEMANTUS,"Not so well as plain-dealing, which will not cost a"
94051,94052,Timon of Athens,105.0,1.1.239,APEMANTUS,man a doit.
94052,94053,Timon of Athens,106.0,1.1.240,TIMON,What dost thou think 'tis worth?
94053,94054,Timon of Athens,107.0,1.1.241,APEMANTUS,"Not worth my thinking. How now, poet!"
94054,94055,Timon of Athens,108.0,1.1.242,Poet,"How now, philosopher!"
94055,94056,Timon of Athens,109.0,1.1.243,APEMANTUS,Thou liest.
94056,94057,Timon of Athens,110.0,1.1.244,Poet,Art not one?
94057,94058,Timon of Athens,111.0,1.1.245,APEMANTUS,Yes.
94058,94059,Timon of Athens,112.0,1.1.246,Poet,Then I lie not.
94059,94060,Timon of Athens,113.0,1.1.247,APEMANTUS,Art not a poet?
94060,94061,Timon of Athens,114.0,1.1.248,Poet,Yes.
94061,94062,Timon of Athens,115.0,1.1.249,APEMANTUS,"Then thou liest: look in thy last work, where thou"
94062,94063,Timon of Athens,115.0,1.1.250,APEMANTUS,hast feigned him a worthy fellow.
94063,94064,Timon of Athens,116.0,1.1.251,Poet,"That's not feigned, he is so."
94064,94065,Timon of Athens,117.0,1.1.252,APEMANTUS,"Yes, he is worthy of thee, and to pay thee for thy"
94065,94066,Timon of Athens,117.0,1.1.253,APEMANTUS,labour: he that loves to be flattered is worthy o'
94066,94067,Timon of Athens,117.0,1.1.254,APEMANTUS,"the flatterer. Heavens, that I were a lord!"
94067,94068,Timon of Athens,118.0,1.1.255,TIMON,"What wouldst do then, Apemantus?"
94068,94069,Timon of Athens,119.0,1.1.256,APEMANTUS,"E'en as Apemantus does now, hate a lord with my heart."
94069,94070,Timon of Athens,120.0,1.1.257,TIMON,"What, thyself?"
94070,94071,Timon of Athens,121.0,1.1.258,APEMANTUS,Ay.
94071,94072,Timon of Athens,122.0,1.1.259,TIMON,Wherefore?
94072,94073,Timon of Athens,123.0,1.1.260,APEMANTUS,That I had no angry wit to be a lord.
94073,94074,Timon of Athens,123.0,1.1.261,APEMANTUS,Art not thou a merchant?
94074,94075,Timon of Athens,124.0,1.1.262,Merchant,"Ay, Apemantus."
94075,94076,Timon of Athens,125.0,1.1.263,APEMANTUS,"Traffic confound thee, if the gods will not!"
94076,94077,Timon of Athens,126.0,1.1.264,Merchant,"If traffic do it, the gods do it."
94077,94078,Timon of Athens,127.0,1.1.265,APEMANTUS,"Traffic's thy god, and thy god confound thee!"
94078,94079,Timon of Athens,127.0,,APEMANTUS,Trumpet sounds. Enter a Messenger
94079,94080,Timon of Athens,128.0,1.1.266,TIMON,What trumpet's that?
94080,94081,Timon of Athens,129.0,1.1.267,Messenger,"'Tis Alcibiades, and some twenty horse,"
94081,94082,Timon of Athens,129.0,1.1.268,Messenger,All of companionship.
94082,94083,Timon of Athens,130.0,1.1.269,TIMON,"Pray, entertain them, give them guide to us."
94083,94084,Timon of Athens,130.0,,TIMON,Exeunt some Attendants
94084,94085,Timon of Athens,130.0,1.1.270,TIMON,You must needs dine with me: go not you hence
94085,94086,Timon of Athens,130.0,1.1.271,TIMON,"Till I have thank'd you: when dinner's done,"
94086,94087,Timon of Athens,130.0,1.1.272,TIMON,Show me this piece. I am joyful of your sights.
94087,94088,Timon of Athens,130.0,,TIMON,"Enter ALCIBIADES, with the rest"
94088,94089,Timon of Athens,130.0,1.1.273,TIMON,"Most welcome, sir!"
94089,94090,Timon of Athens,131.0,1.1.274,APEMANTUS,"So, so, there!"
94090,94091,Timon of Athens,131.0,1.1.275,APEMANTUS,Aches contract and starve your supple joints!
94091,94092,Timon of Athens,131.0,1.1.276,APEMANTUS,That there should be small love 'mongst these
94092,94093,Timon of Athens,131.0,1.1.277,APEMANTUS,"sweet knaves,"
94093,94094,Timon of Athens,131.0,1.1.278,APEMANTUS,And all this courtesy! The strain of man's bred out
94094,94095,Timon of Athens,131.0,1.1.279,APEMANTUS,Into baboon and monkey.
94095,94096,Timon of Athens,132.0,1.1.280,ALCIBIADES,"Sir, you have saved my longing, and I feed"
94096,94097,Timon of Athens,132.0,1.1.281,ALCIBIADES,Most hungerly on your sight.
94097,94098,Timon of Athens,133.0,1.1.282,TIMON,"Right welcome, sir!"
94098,94099,Timon of Athens,133.0,1.1.283,TIMON,"Ere we depart, we'll share a bounteous time"
94099,94100,Timon of Athens,133.0,1.1.284,TIMON,"In different pleasures. Pray you, let us in."
94100,94101,Timon of Athens,133.0,,TIMON,Exeunt all except APEMANTUS
94101,94102,Timon of Athens,133.0,,TIMON,Enter two Lords
94102,94103,Timon of Athens,134.0,1.1.285,First Lord,"What time o' day is't, Apemantus?"
94103,94104,Timon of Athens,135.0,1.1.286,APEMANTUS,Time to be honest.
94104,94105,Timon of Athens,136.0,1.1.287,First Lord,That time serves still.
94105,94106,Timon of Athens,137.0,1.1.288,APEMANTUS,"The more accursed thou, that still omitt'st it."
94106,94107,Timon of Athens,138.0,1.1.289,Second Lord,Thou art going to Lord Timon's feast?
94107,94108,Timon of Athens,139.0,1.1.290,APEMANTUS,"Ay, to see meat fill knaves and wine heat fools."
94108,94109,Timon of Athens,140.0,1.1.291,Second Lord,"Fare thee well, fare thee well."
94109,94110,Timon of Athens,141.0,1.1.292,APEMANTUS,Thou art a fool to bid me farewell twice.
94110,94111,Timon of Athens,142.0,1.1.293,Second Lord,"Why, Apemantus?"
94111,94112,Timon of Athens,143.0,1.1.294,APEMANTUS,"Shouldst have kept one to thyself, for I mean to"
94112,94113,Timon of Athens,143.0,1.1.295,APEMANTUS,give thee none.
94113,94114,Timon of Athens,144.0,1.1.296,First Lord,Hang thyself!
94114,94115,Timon of Athens,145.0,1.1.297,APEMANTUS,"No, I will do nothing at thy bidding: make thy"
94115,94116,Timon of Athens,145.0,1.1.298,APEMANTUS,requests to thy friend.
94116,94117,Timon of Athens,146.0,1.1.299,Second Lord,"Away, unpeaceable dog, or I'll spurn thee hence!"
94117,94118,Timon of Athens,147.0,1.1.300,APEMANTUS,"I will fly, like a dog, the heels o' the ass."
